"OBJECTID_1","OBJECTID","CodigoProv","Texto","Nombre1","Nombre2","Fecha","FechaNormalizada","CasosConfirmados","Fallecidos","Altas","CCAA","NombreCCAA","Shape__Area","Shape__Length","Recuperados","HoraActualizacion","AltasDomiciliarias","Infectados","Hospitalizados","EnDomicilio","Ingresos","UCI","CasosConfirmadosEnSanitarios","CasosPosibles","Fuente","NuevoCasos","Notas","GlobalID","CreationDate","Creator","EditDate","Editor","TipoFuente","Habitantes"
"3203","4","4","Almería","null","null","1587332700000","04/19/2020 02:00:01","461","43","null","1","Andalucía","13853080471.8989","678900.156869268","153","1587396600000","null","null","191","null","null","36","null","null","https://sevilla.abc.es/andalucia/sevi-mapa-11425-casos-positivos-coronavirus-andalucia-202004191704_noticia.html","null","null","4092b91d-2d1f-4a72-ba1c-8845515ad15f","1587309333415","hhkaos_hubcovid","1589378766671","Laura_geovoluntaria","DatoOficial","716820"
"3204","5","5","Ávila","null","null","1587254401000","04/19/2020 02:00:01","1114","107","1","7","Castilla y León","13966110337.1309","767153.038310992","null","1587295800000","null","560","95","null","null","9","234","4002","Consejería de Sanidad. Junta de Castilla y León.","24","null","50f93c3a-c06d-4f6a-9c32-efee6c3e9cf4","1587309333415","hhkaos_hubcovid","1587310375322","alvarospm_covid19","DatoOficial","157640"
"3205","6","6","Badajoz","null","null","1587236400000","04/19/2020 02:00:01","1010","71","24","11","Extremadura","35804468650.6367","1353969.39902511","420","1587294000000","null","519","80","431","null","22","128","null","https://ventanadigital.com/covid-19-extremadura-hoy/ , http://www.juntaex.es/comunicacion/noticia?idPub=30118#.XqwuDW5uLIU","38","null","fc970f11-a3f1-4e49-9618-acf2045c14a9","1587309333415","hhkaos_hubcovid","1589120696216","OscarSesmiloVolun","DatosHibridos","673559"
"3206","7","7","Balears, Illes","null","null","1587239100000","04/19/2020 02:00:01","1773","155","null","4","Illes Balears","8396295538.42914","1186368.8299276","993","1587279600000","null","625","406","null","null","76","142","null","http://www.caib.es/pidip2front/jsp/adjunto?codi=2421240&idioma=ca","25","null","16fa6104-6246-43c7-b1d2-cd28898edfb3","1587309333415","hhkaos_hubcovid","1590486707389","Laura_geovoluntaria","DatoOficial","1149460"
"3207","8","8","Barcelona","null","null","1587329100000","04/19/2020 02:00:01","35477","7370","1029","9","Cataluña","13889015385.535","922247.463519101","null","1587285900000","null","null","null","null","null","null","null","54540","https://govern.cat/salapremsa/notes-premsa/384467/comunicat-del-departament-salut","486","null","eb485436-36d8-47ce-bffa-e6ac2c2322eb","1587309333415","hhkaos_hubcovid","1589917108854","Javi_Gonzalez","DatoOficial","5664579"
"3208","9","9","Burgos","null","null","1587254401000","04/19/2020 02:00:01","1549","165","15","7","Castilla y León","26201925122.7522","1431764.70447321","null","1587295800000","null","749","152","null","null","40","192","7357","Consejería de Sanidad. Junta de Castilla y León.","27","null","02fae65f-70d8-4337-b10b-1e873d7cce88","1587309333415","hhkaos_hubcovid","1587310418922","alvarospm_covid19","DatoOficial","356958"
"3209","10","10","Cáceres","null","null","1587236400000","04/19/2020 02:00:01","2182","313","7","11","Extremadura","33617523905.4158","1186573.02707819","347","1587294000000","null","1522","159","1498","null","25","296","null","https://ventanadigital.com/covid-19-extremadura-hoy/ , http://www.juntaex.es/comunicacion/noticia?idPub=30118#.Xqwr3m5uLIU","20","null","637dcb7b-9f44-4e52-9bf5-8379faf79c45","1587309333415","hhkaos_hubcovid","1589121111123","OscarSesmiloVolun","DatosHibridos","394151"
"3210","11","11","Cádiz","null","null","1587325500000","04/19/2020 02:00:01","1146","75","null","1","Andalucía","11545625275.0903","770113.092820534","283","1587396600000","null","null","490","null","null","74","null","null","https://sevilla.abc.es/andalucia/sevi-mapa-11425-casos-positivos-coronavirus-andalucia-202004191704_noticia.html","null","null","b9fc0e58-6162-40fa-b9e0-7844d4ce9a21","1587309333415","hhkaos_hubcovid","1590486487943","Laura_geovoluntaria","DatoOficial","1240155"
"3211","12","12","Castelló/Castellón","Castelló","Castellón","1587247140000","04/19/2020 02:00:01","1323","144","36","10","Comunitat Valenciana","11394722309.5724","612719.670864396","null","1587297600000","null","null","137","null","null","32","null","null","https://coronavirus.valencia.es/#casos_pais","10","null","e5b64bae-6347-47dc-ae75-847663404344","1587309333415","hhkaos_hubcovid","1587313918412","Laura_geovoluntaria","DatoOficial","579962"
"3212","13","13","Ciudad Real","null","null","1587239100000","04/19/2020 02:00:01","6300","770","null","8","Castilla-La Mancha","32786265219.4421","1159918.20094657","null","1587315600000","null","null","493","null","null","null","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/1598-altas-epidemiologicas-mas-y-609-hospitalizados-menos-balance","null","null","68a802c0-8e66-484f-9596-6a2594592f05","1587309333415","hhkaos_hubcovid","1589975368270","Laura_geovoluntaria","null","495761"
"3213","14","14","Córdoba","null","null","1587168000000","04/19/2020 02:00:01","1271","74","null","1","Andalucía","22209274302.7295","933246.404021297","371","1587310200000","null","null","492","null","null","67","null","null","https://sevilla.abc.es/andalucia/sevi-mapa-11425-casos-positivos-coronavirus-andalucia-202004191704_noticia.html","null","null","17692c6c-cfa5-4840-9002-5dee16767ba7","1587309333415","hhkaos_hubcovid","1589332732117","Laura_geovoluntaria","DatoOficial","782979"
"3214","15","15","Coruña, A","null","null","1587239100000","04/19/2020 02:00:01","2766","178","null","12","Galicia","14932068954.1079","1237469.9321263","null","1587290400000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10381&idioma=ga","null","CC: Fuente Oficial, Fallecidos --> https://afondo.farodevigo.es/galicia/el-mapa-del-coronavirus-en-galicia.html","6a1329b4-e0d7-4a7e-af95-db527a658e38","1587309333415","hhkaos_hubcovid","1590237632833","scarrascov","DatosHibridos","1119596"
"3215","16","16","Cuenca","null","null","1587239100000","04/19/2020 02:00:01","1285","154","null","8","Castilla-La Mancha","29155941925.6608","947414.037079268","null","1587315600000","null","null","88","null","null","null","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/1598-altas-epidemiologicas-mas-y-609-hospitalizados-menos-balance","null","null","2eb960e0-ed7e-462f-9618-3370eb787584","1587309333415","hhkaos_hubcovid","1589975371222","Laura_geovoluntaria","null","196329"
"3216","17","17","Girona","null","null","1587329100000","04/19/2020 02:00:01","3716","451","20","9","Cataluña","10750512244.9896","868204.066558087","null","1587285900000","null","null","null","null","null","null","null","6702","https://govern.cat/salapremsa/notes-premsa/384467/comunicat-del-departament-salut","100","null","76db38f8-017b-4d72-a7a6-ed7c76a4373a","1587309333415","hhkaos_hubcovid","1589923918245","Javi_Gonzalez","DatoOficial","771044"
"3217","18","18","Granada","null","null","1587246300000","04/19/2020 02:00:01","2023","196","null","1","Andalucía","20027459992.5612","832776.813843409","616","1587310200000","null","null","1041","null","null","119","null","null","https://sevilla.abc.es/andalucia/sevi-mapa-11425-casos-positivos-coronavirus-andalucia-202004191704_noticia.html","null","null","588370f0-ba48-4496-8c65-5b7a9b3120d6","1587309333415","hhkaos_hubcovid","1589362817087","Laura_geovoluntaria","DatoOficial","914678"
"3218","19","19","Guadalajara","null","null","1587239100000","04/19/2020 02:00:01","1400","184","null","8","Castilla-La Mancha","21342453477.4424","1014990.58280066","null","1587315600000","null","null","134","null","null","null","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/1598-altas-epidemiologicas-mas-y-609-hospitalizados-menos-balance","null","null","ec7f77c3-f4fb-4a52-bcc8-328af9d5bd97","1587309333415","hhkaos_hubcovid","1589975372947","Laura_geovoluntaria","null","257762"
"3219","20","20","Gipuzkoa","null","null","1587207600000","04/19/2020 02:00:01","2328","209","28","16","País Vasco","3757070367.26361","384948.138311604","null","1587294000000","null","null","221","null","null","30","null","null","https://www.irekia.euskadi.eus/es/news/61423-las-pruebas-realizadas-ayer-euskadi-dieron-negativo-covid ,","35","null","a8f2fe8a-c7e0-4c9c-9a75-f10a215269e5","1587309333415","hhkaos_hubcovid","1588085756987","Cris-Aguera","null","723576"
"3220","21","21","Huelva","null","null","1587245400000","04/19/2020 02:00:01","377","34","null","1","Andalucía","16155956867.01","749398.555465288","118","1587310200000","null","null","206","null","null","29","null","null","https://sevilla.abc.es/andalucia/sevi-mapa-11425-casos-positivos-coronavirus-andalucia-202004191704_noticia.html","null","null","d97714ba-a95e-475f-8a92-deb808fe24af","1587309333415","hhkaos_hubcovid","1589366562733","Laura_geovoluntaria","DatoOficial","521870"
"3221","22","22","Huesca","null","null","1587239100000","04/19/2020 02:00:01","585","80","null","2","Aragón","28522680120.9316","1026402.56184289","135","1587304800000","null","370","null","null","4","null","72","null","http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.258983","8","null","b29283f5-3e25-4cee-9934-25185d69161d","1587309333415","hhkaos_hubcovid","1591554072442","maria.96","DatoOficial","220461"
"3222","23","23","Jaén","null","null","1587246300000","04/19/2020 02:00:01","1297","137","null","1","Andalucía","21782269554.2683","773271.743628527","253","1587310200000","null","null","636","null","null","67","null","null","https://sevilla.abc.es/andalucia/sevi-mapa-11425-casos-positivos-coronavirus-andalucia-202004191704_noticia.html","null","null","296693a3-cb85-4096-84cb-3e3456b0d791","1587309333415","hhkaos_hubcovid","1589369003911","Laura_geovoluntaria","DatoOficial","633564"
"3223","24","24","León","null","null","1587254401000","04/19/2020 02:00:01","2379","297","29","7","Castilla y León","28795543279.7217","1066905.31430645","null","1587295800000","null","1022","171","null","null","40","326","8108","Consejería de Sanidad. Junta de Castilla y León.","94","null","5d6d9b20-16c8-4fa4-9846-7020e26c11e3","1587309333415","hhkaos_hubcovid","1587310459213","alvarospm_covid19","DatoOficial","460001"
"3224","25","25","Lleida","null","null","1587329100000","04/19/2020 02:00:01","1833","164","0","9","Cataluña","22094457592.206","1062933.84050084","null","1587329100000","null","null","null","null","null","null","null","3587","https://govern.cat/salapremsa/notes-premsa/384467/comunicat-del-departament-salut","23","null","2e45c24d-6a6d-4646-812a-7dceead9db6d","1587309333415","hhkaos_hubcovid","1589923227962","Javi_Gonzalez","DatoOficial","434930"
"3225","26","26","Rioja, La","null","null","1587239100000","04/19/2020 02:00:01","3636","277","null","17","La Rioja","9221774931.44031","737060.190838516","1816","1587290400000","null","1612","255","null","null","22","219","null","https://actualidad.larioja.org/coronavirus","null","El dato de sanitarios se actualiza semanalmente 14/4","711c3245-166c-4239-aba5-d73a64477f2e","1587309333415","hhkaos_hubcovid","1590155929613","Laura_geovoluntaria","DatoOficial","316798"
"3226","27","27","Lugo","null","null","1587235500000","04/19/2020 02:00:01","595","22","null","12","Galicia","18445649986.3218","851633.558935258","null","1587290400000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10381&idioma=ga","null","CC: Fuente Oficial, Fallecidos --> https://afondo.farodevigo.es/galicia/el-mapa-del-coronavirus-en-galicia.html","7ef971b4-110c-4087-81c7-8bf1ce258797","1587309333415","hhkaos_hubcovid","1590258386527","scarrascov","DatosHibridos","329587"
"3227","28","28","Madrid","null","null","1587239100000","04/19/2020 02:00:01","60941","7239","null","13","Comunidad de Madrid","13903799376.4905","907493.4230326","31313","1587322800000","null","null","37626","null","null","3238","null","null","https://covid19.isciii.es/","null","Casos Confirmados (Open Data Comunidadad Madrid) = 53007","2e05a52f-eb19-4134-9a3c-d634aef15d8f","1587309333415","hhkaos_hubcovid","1590262014211","scarrascov","DatoOficial","6663394"
"3228","29","29","Málaga","null","null","1587246300000","04/19/2020 02:00:01","2531","223","null","1","Andalucía","11421000534.4883","682122.356140235","869","1587310200000","null","null","1346","null","null","158","null","null","https://sevilla.abc.es/andalucia/sevi-mapa-11425-casos-positivos-coronavirus-andalucia-202004191704_noticia.html","null","null","4a23d3b6-5f53-4008-b945-7c4ad15ea7d1","1587309333415","hhkaos_hubcovid","1589371255335","Laura_geovoluntaria","null","1661785"
"3229","30","30","Murcia","null","null","1587325500000","04/19/2020 02:00:01","1659","117","10","14","Región de Murcia","18247305092.7238","823522.734893028","662","1587310200000","null","880","128","752","null","30","null","null"," Servicio de Epidemiología. Región de Murcia. Ministerio de Sanidad","5","null","3e01597e-3625-41b3-9416-6bde23d6a152","1587309333415","hhkaos_hubcovid","1591716562941","JsoVoluntario","DatoOficial","1493898"
"3230","31","31","Navarra","null","null","1587239100000","04/19/2020 02:00:01","4656","276","38","15","Comunidad Foral de Navarra","19290794014.5182","1035661.05485522","null","1587312000000","null","3295","442","2873","14","55","683","null","https://gobiernoabierto.navarra.es/es/coronavirus","77","Aun no está publicado","70bd6dfc-b855-4825-91be-bffb7d33cb9c","1587309333415","hhkaos_hubcovid","1589975562510","Laura_geovoluntaria","DatoOficial","654214"
"3231","32","32","Ourense","null","null","1587235500000","04/19/2020 02:00:01","1233","67","null","12","Galicia","13264160827.6702","756880.420274982","null","1587290400000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10381&idioma=ga","null","CC: Fuente Oficial, Fallecidos --> https://afondo.farodevigo.es/galicia/el-mapa-del-coronavirus-en-galicia.html","786d3b2e-5fff-4284-ab94-168290247499","1587309333415","hhkaos_hubcovid","1590257221514","scarrascov","DatosHibridos","307651"
"3232","33","33","Asturias","null","null","1587239100000","04/19/2020 02:00:01","2393","196","null","3","Principado de Asturias","20016196685.8926","997004.555159566","596","1587328200000","null","1601","360","null","21","56","null","null","https://covid19.isciii.es/ && https://www.lavozdeasturias.es/noticia/asturias/2020/04/18/asturias-registra-hoy-minimo-nuevos-casos-coronavirus-9-fallecimientos/00031587226589449247131.htm","26","null","ed4b9101-32b5-470b-bc3b-2a8106a3ade3","1587309333415","hhkaos_hubcovid","1590096698307","Laura_geovoluntaria","DatosHibridos","1022800"
